Feature 1,Feature 2,Feature 3,count,mean,std,min,25%,50%,75%,max
Alerts/Warnings,Browser Minor,Browser Patch Minor,204.0000,0.1411,0.0869,0.0000,0.0808,0.1277,0.1864,0.4359
Alerts/Warnings,Browser Minor,OS Name,408.0000,0.2035,0.1273,0.0000,0.1000,0.1890,0.2778,0.8750
Alerts/Warnings,Browser Minor,OS Version Minor,336.0000,0.1719,0.1330,0.0000,0.0833,0.1429,0.2222,0.8000
Alerts/Warnings,Browser Minor,OS Version Patch,366.0000,0.1961,0.1765,0.0000,0.0857,0.1470,0.2500,1.0000
Alerts/Warnings,Browser Minor,OS Version Patch Minor,202.0000,0.1424,0.0864,0.0000,0.0812,0.1279,0.1871,0.4359
Alerts/Warnings,Browser Minor,Packet Bin,606.0000,0.2613,0.1658,0.0000,0.1379,0.2367,0.3636,1.0000
Alerts/Warnings,Browser Minor,Global Source IP,242.0000,0.2618,0.2986,0.0000,0.0870,0.1502,0.2532,1.0000
Alerts/Warnings,Browser Minor,Global Destination IP,244.0000,0.2725,0.3145,0.0000,0.0851,0.1481,0.2545,1.0000
Alerts/Warnings,Browser Minor,Is Proxy,404.0000,0.2057,0.1158,0.0000,0.1250,0.1905,0.2778,0.8182
Alerts/Warnings,Browser Patch,Browser Patch Minor,242.0000,0.1553,0.0901,0.0000,0.0860,0.1414,0.2059,0.4375
Alerts/Warnings,Browser Patch,OS Name,1132.0000,0.3477,0.2080,0.0000,0.2000,0.3333,0.5000,1.0000
Alerts/Warnings,Browser Patch,OS Version Patch Minor,242.0000,0.1553,0.0901,0.0000,0.0860,0.1414,0.2059,0.4375
Alerts/Warnings,Browser Patch,Device Brand,728.0000,0.2959,0.2016,0.0000,0.1569,0.2649,0.3750,1.0000
Alerts/Warnings,Browser Patch,Device Model,1269.0000,0.4446,0.2953,0.0000,0.2143,0.3810,0.6667,1.0000
Alerts/Warnings,Browser Patch,Device Type,1269.0000,0.4446,0.2953,0.0000,0.2143,0.3810,0.6667,1.0000
Alerts/Warnings,Browser Patch,Packet Bin,726.0000,0.2826,0.1750,0.0000,0.1538,0.2620,0.3750,1.0000
Alerts/Warnings,Browser Patch,Global Source IP,293.0000,0.2860,0.3108,0.0000,0.0976,0.1714,0.2826,1.0000
Alerts/Warnings,Browser Patch,Global Destination IP,293.0000,0.2857,0.3113,0.0000,0.1034,0.1707,0.2857,1.0000
Alerts/Warnings,Browser Patch,Is Proxy,484.0000,0.2190,0.1290,0.0000,0.1154,0.2083,0.3011,0.6364
Alerts/Warnings,Browser Patch Minor,OS Version,88.0000,0.0828,0.0733,0.0036,0.0329,0.0635,0.1000,0.3846
Alerts/Warnings,Browser Patch Minor,OS Version Minor,56.0000,0.0624,0.0432,0.0101,0.0383,0.0508,0.0803,0.2294
Alerts/Warnings,Browser Patch Minor,OS Version Patch,44.0000,0.0579,0.0341,0.0052,0.0374,0.0577,0.0727,0.1648
Alerts/Warnings,Browser Patch Minor,Scale Packet Length,5590.0000,0.4589,0.2933,0.0000,0.2353,0.4000,0.6667,1.0000
Alerts/Warnings,OS Name,OS Version,66.0000,0.0745,0.0719,0.0036,0.0249,0.0519,0.0898,0.4444
Alerts/Warnings,OS Name,OS Version Minor,46.0000,0.0598,0.0540,0.0000,0.0255,0.0465,0.0712,0.3103
Alerts/Warnings,OS Name,OS Version Patch,58.0000,0.0767,0.0550,0.0068,0.0401,0.0612,0.0920,0.2273
Alerts/Warnings,OS Name,Device Model,24.0000,0.0796,0.1241,0.0000,0.0206,0.0247,0.0675,0.5000
Alerts/Warnings,OS Name,Device Type,24.0000,0.0796,0.1241,0.0000,0.0206,0.0247,0.0675,0.5000
Alerts/Warnings,OS Version,OS Version Minor,102.0000,0.0879,0.0854,0.0000,0.0305,0.0589,0.1175,0.4583
Alerts/Warnings,OS Version,OS Version Patch,118.0000,0.1032,0.0840,0.0036,0.0407,0.0722,0.1585,0.4444
Alerts/Warnings,OS Version,OS Version Patch Minor,44.0000,0.0487,0.0414,0.0036,0.0213,0.0401,0.0633,0.2069
Alerts/Warnings,OS Version,Device Brand,83.0000,0.2213,0.3183,0.0044,0.0316,0.0719,0.1923,1.0000
Alerts/Warnings,OS Version,Device Model,107.0000,0.1973,0.2852,0.0044,0.0398,0.0800,0.1726,1.0000
Alerts/Warnings,OS Version,Device Type,107.0000,0.1973,0.2852,0.0044,0.0398,0.0800,0.1726,1.0000
Alerts/Warnings,OS Version,Packet Bin,132.0000,0.0886,0.0938,0.0000,0.0334,0.0621,0.1072,0.6667
Alerts/Warnings,OS Version,Global Source IP,80.0000,0.2749,0.3185,0.0000,0.0359,0.0807,0.5000,1.0000
Alerts/Warnings,OS Version,Global Destination IP,82.0000,0.2707,0.3254,0.0000,0.0294,0.0763,0.5000,1.0000
Alerts/Warnings,OS Version,Is Proxy,88.0000,0.0692,0.0647,0.0029,0.0259,0.0530,0.0832,0.3846
Alerts/Warnings,OS Version Minor,OS Version Patch,232.0000,0.1453,0.0805,0.0000,0.0805,0.1360,0.2059,0.3636
Alerts/Warnings,OS Version Minor,OS Version Patch Minor,28.0000,0.0406,0.0211,0.0070,0.0215,0.0424,0.0536,0.0838
Alerts/Warnings,OS Version Minor,Device Brand,57.0000,0.2079,0.3375,0.0000,0.0329,0.0535,0.0955,1.0000
Alerts/Warnings,OS Version Minor,Device Model,77.0000,0.1762,0.2962,0.0000,0.0352,0.0648,0.0938,1.0000
Alerts/Warnings,OS Version Minor,Device Type,77.0000,0.1762,0.2962,0.0000,0.0352,0.0648,0.0938,1.0000
Alerts/Warnings,OS Version Minor,Packet Bin,84.0000,0.0800,0.0509,0.0017,0.0391,0.0707,0.1216,0.2239
Alerts/Warnings,OS Version Minor,Global Source IP,53.0000,0.3141,0.3586,0.0044,0.0349,0.0725,0.5000,1.0000
Alerts/Warnings,OS Version Minor,Global Destination IP,54.0000,0.3138,0.3754,0.0080,0.0402,0.0798,0.5000,1.0000
Alerts/Warnings,OS Version Minor,Is Proxy,56.0000,0.0610,0.0394,0.0068,0.0312,0.0549,0.0795,0.2037
Alerts/Warnings,OS Version Patch,OS Version Patch Minor,22.0000,0.0392,0.0252,0.0027,0.0222,0.0346,0.0440,0.1115
Alerts/Warnings,OS Version Patch,Device Brand,57.0000,0.2594,0.3620,0.0017,0.0345,0.0720,0.2273,1.0000
Alerts/Warnings,OS Version Patch,Device Model,103.0000,0.2039,0.2807,0.0102,0.0525,0.0938,0.1937,1.0000
Alerts/Warnings,OS Version Patch,Device Type,103.0000,0.2039,0.2807,0.0102,0.0525,0.0938,0.1937,1.0000
Alerts/Warnings,OS Version Patch,Packet Bin,66.0000,0.0722,0.0517,0.0066,0.0307,0.0614,0.0940,0.2088
Alerts/Warnings,OS Version Patch,Global Source IP,41.0000,0.2655,0.3389,0.0000,0.0311,0.0698,0.5000,1.0000
Alerts/Warnings,OS Version Patch,Global Destination IP,41.0000,0.2346,0.2958,0.0000,0.0342,0.0722,0.3333,1.0000
Alerts/Warnings,OS Version Patch,Is Proxy,44.0000,0.0643,0.0394,0.0064,0.0350,0.0540,0.0879,0.1733
Alerts/Warnings,OS Version Patch Minor,Device Model,16.0000,0.0514,0.0539,0.0108,0.0208,0.0239,0.0495,0.1674
Alerts/Warnings,OS Version Patch Minor,Device Type,16.0000,0.0514,0.0539,0.0108,0.0208,0.0239,0.0495,0.1674
Alerts/Warnings,OS Version Patch Minor,Scale Packet Length,2874.0000,0.2687,0.1465,0.0000,0.1667,0.2500,0.3571,1.0000
Alerts/Warnings,Device Brand,Device Model,16.0000,0.0514,0.0539,0.0108,0.0208,0.0239,0.0495,0.1674
Alerts/Warnings,Device Brand,Device Type,16.0000,0.0514,0.0539,0.0108,0.0208,0.0239,0.0495,0.1674
Alerts/Warnings,Device Brand,Scale Packet Length,8080.0000,0.5346,0.3047,0.0000,0.2837,0.5000,0.7500,1.0000
Alerts/Warnings,Device Model,Device Type,16.0000,0.0514,0.0539,0.0108,0.0208,0.0239,0.0495,0.1674
Alerts/Warnings,Device Model,Packet Bin,48.0000,0.0784,0.0905,0.0061,0.0210,0.0410,0.0929,0.3750
Alerts/Warnings,Device Model,Global Source IP,31.0000,0.2385,0.3163,0.0000,0.0217,0.1250,0.3030,1.0000
Alerts/Warnings,Device Model,Global Destination IP,31.0000,0.2266,0.2755,0.0104,0.0241,0.1250,0.3333,1.0000
Alerts/Warnings,Device Model,Is Proxy,32.0000,0.0666,0.0875,0.0077,0.0209,0.0348,0.0632,0.3571
Alerts/Warnings,Device Type,Packet Bin,48.0000,0.0784,0.0905,0.0061,0.0210,0.0410,0.0929,0.3750
Alerts/Warnings,Device Type,Global Source IP,31.0000,0.2385,0.3163,0.0000,0.0217,0.1250,0.3030,1.0000
Alerts/Warnings,Device Type,Global Destination IP,31.0000,0.2266,0.2755,0.0104,0.0241,0.1250,0.3333,1.0000
Alerts/Warnings,Device Type,Is Proxy,32.0000,0.0666,0.0875,0.0077,0.0209,0.0348,0.0632,0.3571
Alerts/Warnings,Packet Bin,Scale Packet Length,2874.0000,0.2687,0.1465,0.0000,0.1667,0.2500,0.3571,1.0000
Alerts/Warnings,Scale Packet Length,Global Source IP,3045.0000,0.3095,0.2186,0.0000,0.1667,0.2667,0.3846,1.0000
Alerts/Warnings,Scale Packet Length,Global Destination IP,3040.0000,0.3085,0.2175,0.0000,0.1667,0.2667,0.3846,1.0000
Alerts/Warnings,Scale Packet Length,Is Proxy,5742.0000,0.3889,0.2251,0.0000,0.2222,0.3333,0.5000,1.0000
Alerts/Warnings,Global Source IP,Global Destination IP,6.0000,0.0759,0.0533,0.0093,0.0293,0.0938,0.1128,0.1313
Attack Signature,Action Taken,Browser Name,54.0000,0.0413,0.0299,0.0026,0.0211,0.0357,0.0525,0.1654
Attack Signature,Action Taken,Browser Version,395.0000,0.1827,0.1776,0.0000,0.0774,0.1429,0.2188,1.0000
Attack Signature,Action Taken,Browser Minor,606.0000,0.2502,0.1493,0.0000,0.1333,0.2308,0.3333,1.0000
Attack Signature,Action Taken,Browser Patch,726.0000,0.2667,0.1519,0.0000,0.1582,0.2500,0.3636,0.8571
Attack Signature,Action Taken,OS Name,30.0000,0.0303,0.0170,0.0023,0.0201,0.0255,0.0418,0.0698
Attack Signature,Action Taken,OS Version,132.0000,0.0784,0.0779,0.0000,0.0368,0.0592,0.0896,0.6250
Attack Signature,Action Taken,OS Version Minor,84.0000,0.0740,0.0483,0.0063,0.0387,0.0610,0.1026,0.2037
Attack Signature,Action Taken,OS Version Patch,66.0000,0.0661,0.0504,0.0000,0.0293,0.0533,0.0949,0.2261
Attack Signature,Action Taken,Device Model,48.0000,0.0768,0.0830,0.0040,0.0209,0.0453,0.0996,0.3636
Attack Signature,Action Taken,Device Type,48.0000,0.0768,0.0830,0.0040,0.0209,0.0453,0.0996,0.3636
Attack Signature,Action Taken,Scale Packet Length,8538.0000,0.4889,0.2713,0.0000,0.2500,0.5000,0.6667,1.0000
Attack Signature,Severity Level,Browser Version,395.0000,0.1835,0.1596,0.0000,0.0833,0.1562,0.2261,1.0000
Attack Signature,Severity Level,Browser Minor,606.0000,0.2460,0.1450,0.0000,0.1364,0.2222,0.3333,0.8000
Attack Signature,Severity Level,Browser Patch,726.0000,0.2677,0.1531,0.0000,0.1538,0.2500,0.3636,0.8571
Attack Signature,Severity Level,OS Version,132.0000,0.0864,0.0680,0.0044,0.0422,0.0628,0.1084,0.4444
Attack Signature,Severity Level,OS Version Minor,84.0000,0.0742,0.0476,0.0000,0.0395,0.0665,0.1016,0.2466
Attack Signature,Severity Level,OS Version Patch,66.0000,0.0803,0.0462,0.0069,0.0453,0.0739,0.1024,0.2414
Attack Signature,Severity Level,Device Model,48.0000,0.0840,0.1031,0.0050,0.0253,0.0479,0.0801,0.5000
Attack Signature,Severity Level,Device Type,48.0000,0.0840,0.1031,0.0050,0.0253,0.0479,0.0801,0.5000
Attack Signature,Severity Level,Scale Packet Length,8543.0000,0.4916,0.2718,0.0000,0.2500,0.5000,0.6667,1.0000
Attack Signature,Network Segment,Browser Name,54.0000,0.0457,0.0289,0.0027,0.0241,0.0436,0.0598,0.1181
Attack Signature,Network Segment,Browser Version,394.0000,0.1789,0.1674,0.0000,0.0776,0.1471,0.2197,1.0000
Attack Signature,Network Segment,Browser Minor,606.0000,0.2447,0.1476,0.0000,0.1333,0.2308,0.3333,1.0000
Attack Signature,Network Segment,Browser Patch,726.0000,0.2682,0.1487,0.0000,0.1538,0.2500,0.3750,0.8571
Attack Signature,Network Segment,OS Version,132.0000,0.0792,0.0739,0.0000,0.0348,0.0608,0.1000,0.5000
Attack Signature,Network Segment,OS Version Minor,84.0000,0.0703,0.0452,0.0000,0.0327,0.0602,0.1039,0.1789
Attack Signature,Network Segment,OS Version Patch,66.0000,0.0697,0.0424,0.0034,0.0370,0.0635,0.0984,0.1667
Attack Signature,Network Segment,Device Model,48.0000,0.0930,0.1185,0.0048,0.0232,0.0589,0.1011,0.5556
Attack Signature,Network Segment,Device Type,48.0000,0.0930,0.1185,0.0048,0.0232,0.0589,0.1011,0.5556
Attack Signature,Network Segment,Scale Packet Length,8536.0000,0.4907,0.2723,0.0000,0.2500,0.5000,0.6667,1.0000
Attack Signature,Firewall Logs,Browser Name,36.0000,0.0366,0.0204,0.0037,0.0245,0.0334,0.0490,0.1071
Attack Signature,Firewall Logs,Browser Version,264.0000,0.1483,0.1362,0.0000,0.0652,0.1173,0.1742,1.0000
Attack Signature,Firewall Logs,Browser Minor,404.0000,0.1997,0.1147,0.0000,0.1171,0.1852,0.2673,0.6250
Attack Signature,Firewall Logs,Browser Patch,484.0000,0.2156,0.1208,0.0000,0.1304,0.2083,0.2857,0.6923
Attack Signature,Firewall Logs,OS Version,88.0000,0.0670,0.0602,0.0029,0.0293,0.0520,0.0835,0.4000
Attack Signature,Firewall Logs,OS Version Minor,56.0000,0.0524,0.0320,0.0014,0.0279,0.0443,0.0726,0.1316
Attack Signature,Firewall Logs,OS Version Patch,44.0000,0.0652,0.0370,0.0034,0.0407,0.0636,0.0881,0.1437
Attack Signature,Firewall Logs,Scale Packet Length,5742.0000,0.3908,0.2218,0.0000,0.2222,0.3333,0.5000,1.0000
Attack Signature,IDS/IPS Alerts,Browser Name,36.0000,0.0378,0.0221,0.0034,0.0230,0.0342,0.0478,0.1117
Attack Signature,IDS/IPS Alerts,Browser Version,264.0000,0.1560,0.1418,0.0000,0.0694,0.1300,0.1915,1.0000
Attack Signature,IDS/IPS Alerts,Browser Minor,404.0000,0.2020,0.1187,0.0000,0.1111,0.1863,0.2783,0.5909
Attack Signature,IDS/IPS Alerts,Browser Patch,484.0000,0.2125,0.1235,0.0000,0.1194,0.2000,0.2857,0.6667
Attack Signature,IDS/IPS Alerts,OS Version,88.0000,0.0649,0.0495,0.0085,0.0330,0.0552,0.0814,0.3125
Attack Signature,IDS/IPS Alerts,OS Version Minor,56.0000,0.0535,0.0373,0.0033,0.0218,0.0485,0.0790,0.1481
Attack Signature,IDS/IPS Alerts,OS Version Patch,44.0000,0.0587,0.0457,0.0016,0.0240,0.0411,0.0973,0.1702
Attack Signature,IDS/IPS Alerts,Device Model,32.0000,0.0636,0.0623,0.0053,0.0219,0.0385,0.0857,0.2500
Attack Signature,IDS/IPS Alerts,Device Type,32.0000,0.0636,0.0623,0.0053,0.0219,0.0385,0.0857,0.2500
Attack Signature,IDS/IPS Alerts,Scale Packet Length,5741.0000,0.3920,0.2224,0.0000,0.2222,0.3333,0.5000,1.0000
Attack Signature,Log Source,Browser Name,36.0000,0.0381,0.0202,0.0070,0.0263,0.0349,0.0485,0.1010
Attack Signature,Log Source,Browser Version,264.0000,0.1552,0.1563,0.0000,0.0724,0.1140,0.1961,1.0000
Attack Signature,Log Source,Browser Minor,404.0000,0.2012,0.1172,0.0000,0.1171,0.1905,0.2701,0.6667
Attack Signature,Log Source,Browser Patch,484.0000,0.2293,0.1266,0.0000,0.1364,0.2174,0.3043,0.7500
Attack Signature,Log Source,OS Version,88.0000,0.0633,0.0469,0.0015,0.0301,0.0523,0.0852,0.2667
Attack Signature,Log Source,OS Version Minor,56.0000,0.0614,0.0396,0.0003,0.0325,0.0526,0.0745,0.2094
Attack Signature,Log Source,OS Version Patch,44.0000,0.0595,0.0387,0.0000,0.0246,0.0597,0.0861,0.1466
Attack Signature,Log Source,Device Model,32.0000,0.0594,0.0638,0.0036,0.0243,0.0451,0.0638,0.3158
Attack Signature,Log Source,Device Type,32.0000,0.0594,0.0638,0.0036,0.0243,0.0451,0.0638,0.3158
Attack Signature,Log Source,Scale Packet Length,5746.0000,0.3894,0.2206,0.0000,0.2222,0.3333,0.5000,1.0000
Attack Signature,Browser Name,Browser Version,406.0000,0.1998,0.1487,0.0000,0.0938,0.1569,0.2778,0.8333
Attack Signature,Browser Name,Browser Minor,222.0000,0.1311,0.0800,0.0089,0.0682,0.1195,0.1812,0.3636
Attack Signature,Browser Name,Browser Patch,464.0000,0.2540,0.1771,0.0000,0.1176,0.2153,0.3333,0.8333
Attack Signature,Browser Name,OS Name,32.0000,0.0337,0.0174,0.0060,0.0211,0.0302,0.0420,0.0774
Attack Signature,Browser Name,OS Version,194.0000,0.1026,0.0749,0.0000,0.0493,0.0867,0.1379,0.4000
Attack Signature,Browser Name,OS Version Minor,108.0000,0.0866,0.0728,0.0089,0.0440,0.0756,0.1077,0.5000
Attack Signature,Browser Name,OS Version Patch,122.0000,0.1010,0.0691,0.0078,0.0504,0.0885,0.1286,0.3684
Attack Signature,Browser Name,Device Brand,40.0000,0.0922,0.1414,0.0089,0.0222,0.0339,0.0959,0.6667
Attack Signature,Browser Name,Device Model,48.0000,0.0932,0.1322,0.0014,0.0240,0.0446,0.1009,0.6667
Attack Signature,Browser Name,Device Type,48.0000,0.0932,0.1322,0.0014,0.0240,0.0446,0.1009,0.6667
Attack Signature,Browser Name,Packet Bin,54.0000,0.0465,0.0266,0.0071,0.0256,0.0424,0.0646,0.1081
Attack Signature,Browser Name,Global Source IP,36.0000,0.1551,0.1952,0.0000,0.0284,0.0633,0.2163,0.7143
Attack Signature,Browser Name,Global Destination IP,36.0000,0.1851,0.2262,0.0000,0.0268,0.0597,0.2656,0.8571
Attack Signature,Browser Name,Is Proxy,36.0000,0.0356,0.0209,0.0045,0.0205,0.0314,0.0478,0.0923
Attack Signature,Browser Version,Browser Minor,684.0000,0.2325,0.1670,0.0000,0.1111,0.2000,0.3186,1.0000
Attack Signature,Browser Version,Browser Patch Minor,234.0000,0.1727,0.1464,0.0000,0.0721,0.1281,0.2286,0.8333
Attack Signature,Browser Version,OS Name,608.0000,0.2187,0.1307,0.0000,0.1162,0.2000,0.3000,0.6667
Attack Signature,Browser Version,OS Version Minor,1640.0000,0.5055,0.3319,0.0000,0.2222,0.5000,0.7500,1.0000
Attack Signature,Browser Version,OS Version Patch,1339.0000,0.4698,0.3184,0.0000,0.2000,0.4286,0.6667,1.0000
Attack Signature,Browser Version,OS Version Patch Minor,132.0000,0.1093,0.1042,0.0094,0.0470,0.0860,0.1274,0.6250
Attack Signature,Browser Version,Device Brand,388.0000,0.1808,0.1267,0.0000,0.0952,0.1600,0.2416,1.0000
Attack Signature,Browser Version,Device Model,732.0000,0.3079,0.2305,0.0000,0.1429,0.2500,0.4286,1.0000
Attack Signature,Browser Version,Device Type,732.0000,0.3079,0.2305,0.0000,0.1429,0.2500,0.4286,1.0000
Attack Signature,Browser Version,Packet Bin,394.0000,0.1983,0.1780,0.0000,0.0833,0.1574,0.2500,1.0000
Attack Signature,Browser Version,Global Source IP,191.0000,0.3143,0.3608,0.0000,0.0654,0.1224,0.5000,1.0000
Attack Signature,Browser Version,Global Destination IP,193.0000,0.3221,0.3730,0.0000,0.0638,0.1226,0.5000,1.0000
Attack Signature,Browser Version,Is Proxy,264.0000,0.1449,0.1365,0.0000,0.0612,0.1089,0.1860,1.0000
Attack Signature,Browser Minor,Browser Patch,452.0000,0.1491,0.0843,0.0000,0.0909,0.1323,0.2000,0.4815
Attack Signature,Browser Minor,Browser Patch Minor,204.0000,0.1363,0.0804,0.0010,0.0764,0.1230,0.1872,0.3636
Attack Signature,Browser Minor,OS Name,408.0000,0.2004,0.1254,0.0000,0.1111,0.1765,0.2727,0.8333
Attack Signature,Browser Minor,OS Version Minor,336.0000,0.1560,0.1078,0.0000,0.0741,0.1333,0.2128,0.6000
Attack Signature,Browser Minor,OS Version Patch,366.0000,0.1891,0.1563,0.0000,0.0909,0.1442,0.2395,1.0000
Attack Signature,Browser Minor,OS Version Patch Minor,202.0000,0.1376,0.0798,0.0052,0.0789,0.1242,0.1894,0.3636
Attack Signature,Browser Minor,Device Model,434.0000,0.4125,0.3715,0.0000,0.1093,0.2153,0.6667,1.0000
Attack Signature,Browser Minor,Device Type,434.0000,0.4125,0.3715,0.0000,0.1093,0.2153,0.6667,1.0000
Attack Signature,Browser Minor,Packet Bin,606.0000,0.2666,0.1596,0.0000,0.1446,0.2500,0.3522,1.0000
Attack Signature,Browser Minor,Global Source IP,240.0000,0.2455,0.2840,0.0053,0.0886,0.1351,0.2310,1.0000
Attack Signature,Browser Minor,Global Destination IP,243.0000,0.2621,0.3073,0.0050,0.0893,0.1406,0.2472,1.0000
Attack Signature,Browser Minor,Is Proxy,404.0000,0.1986,0.1128,0.0000,0.1111,0.1818,0.2735,0.6000
Attack Signature,Browser Patch,Browser Patch Minor,242.0000,0.1561,0.0886,0.0000,0.0938,0.1395,0.2055,0.4815
Attack Signature,Browser Patch,OS Name,1131.0000,0.3484,0.1994,0.0000,0.2000,0.3333,0.5000,1.0000
Attack Signature,Browser Patch,OS Version Patch Minor,242.0000,0.1561,0.0886,0.0000,0.0938,0.1395,0.2055,0.4815
Attack Signature,Browser Patch,Device Brand,725.0000,0.2916,0.1980,0.0000,0.1579,0.2632,0.3750,1.0000
Attack Signature,Browser Patch,Device Model,1269.0000,0.4464,0.2998,0.0000,0.2143,0.3750,0.6667,1.0000
Attack Signature,Browser Patch,Device Type,1269.0000,0.4464,0.2998,0.0000,0.2143,0.3750,0.6667,1.0000
Attack Signature,Browser Patch,Packet Bin,726.0000,0.2772,0.1693,0.0000,0.1538,0.2500,0.3750,1.0000
Attack Signature,Browser Patch,Global Source IP,292.0000,0.2859,0.3090,0.0000,0.1106,0.1702,0.2709,1.0000
Attack Signature,Browser Patch,Global Destination IP,294.0000,0.2837,0.3078,0.0000,0.1044,0.1667,0.2679,1.0000
Attack Signature,Browser Patch,Is Proxy,484.0000,0.2158,0.1237,0.0000,0.1200,0.2000,0.2941,0.6364
Attack Signature,Browser Patch Minor,OS Name,20.0000,0.0315,0.0201,0.0036,0.0202,0.0242,0.0381,0.0774
Attack Signature,Browser Patch Minor,OS Version,88.0000,0.0832,0.0749,0.0000,0.0329,0.0562,0.1116,0.4000
Attack Signature,Browser Patch Minor,OS Version Minor,56.0000,0.0633,0.0401,0.0028,0.0351,0.0598,0.0832,0.2222
Attack Signature,Browser Patch Minor,OS Version Patch,44.0000,0.0632,0.0420,0.0052,0.0375,0.0571,0.0874,0.2105
Attack Signature,Browser Patch Minor,Scale Packet Length,5579.0000,0.4573,0.2908,0.0000,0.2308,0.4000,0.6667,1.0000
Attack Signature,OS Name,OS Version,66.0000,0.0666,0.0597,0.0039,0.0278,0.0461,0.0812,0.3226
Attack Signature,OS Name,OS Version Minor,46.0000,0.0577,0.0441,0.0052,0.0260,0.0471,0.0689,0.2105
Attack Signature,OS Name,OS Version Patch,58.0000,0.0850,0.0663,0.0052,0.0419,0.0695,0.1065,0.3125
Attack Signature,OS Version,OS Version Minor,102.0000,0.0854,0.0748,0.0039,0.0383,0.0599,0.1120,0.3500
Attack Signature,OS Version,OS Version Patch,118.0000,0.1071,0.0865,0.0000,0.0422,0.0801,0.1511,0.3846
Attack Signature,OS Version,OS Version Patch Minor,44.0000,0.0464,0.0326,0.0059,0.0214,0.0379,0.0554,0.1379
Attack Signature,OS Version,Device Brand,82.0000,0.1996,0.3085,0.0000,0.0304,0.0601,0.1661,1.0000
Attack Signature,OS Version,Device Model,106.0000,0.1790,0.2748,0.0000,0.0362,0.0732,0.1531,1.0000
Attack Signature,OS Version,Device Type,106.0000,0.1790,0.2748,0.0000,0.0362,0.0732,0.1531,1.0000
Attack Signature,OS Version,Packet Bin,132.0000,0.0849,0.0752,0.0000,0.0394,0.0647,0.1081,0.4103
Attack Signature,OS Version,Global Source IP,82.0000,0.2907,0.3270,0.0000,0.0392,0.0954,0.5000,1.0000
Attack Signature,OS Version,Global Destination IP,81.0000,0.3157,0.3626,0.0000,0.0351,0.0952,0.5000,1.0000
Attack Signature,OS Version,Is Proxy,88.0000,0.0663,0.0556,0.0000,0.0268,0.0478,0.0932,0.2941
Attack Signature,OS Version Minor,OS Version Patch,232.0000,0.1546,0.0923,0.0000,0.0833,0.1349,0.2172,0.4194
Attack Signature,OS Version Minor,Device Brand,58.0000,0.2102,0.3362,0.0000,0.0330,0.0553,0.1292,1.0000
Attack Signature,OS Version Minor,Device Model,78.0000,0.1786,0.2952,0.0000,0.0382,0.0632,0.1044,1.0000
Attack Signature,OS Version Minor,Device Type,78.0000,0.1786,0.2952,0.0000,0.0382,0.0632,0.1044,1.0000
Attack Signature,OS Version Minor,Packet Bin,84.0000,0.0710,0.0493,0.0076,0.0368,0.0610,0.0975,0.2308
Attack Signature,OS Version Minor,Global Source IP,53.0000,0.2914,0.3549,0.0000,0.0344,0.0687,0.5000,1.0000
Attack Signature,OS Version Minor,Global Destination IP,52.0000,0.2973,0.3638,0.0000,0.0341,0.0615,0.5000,1.0000
Attack Signature,OS Version Minor,Is Proxy,56.0000,0.0641,0.0398,0.0017,0.0351,0.0537,0.0965,0.1523
Attack Signature,OS Version Patch,OS Version Patch Minor,22.0000,0.0447,0.0250,0.0043,0.0233,0.0457,0.0622,0.1090
Attack Signature,OS Version Patch,Device Brand,56.0000,0.2452,0.3362,0.0025,0.0402,0.0714,0.2769,1.0000
